    1.0608573210e-02	    9.7939029805e-03	1.0
    7.0437963346e-03	    4.3866211202e-03	1.0
   -7.7337212413e-03	    2.1028235121e-03	1.0
    1.0706456082e-04	    1.8143892179e-02	1.0
   -1.8403926031e-02	   -1.7309741475e-02	1.0
   -1.4562350777e-02	   -7.1941218852e-03	1.0
    1.7338624112e-02	   -1.2610754304e-02	1.0
   -5.3812213166e-03	   -1.7365139872e-02	1.0
   -1.5866984849e-02	   -1.5923808599e-02	1.0
   -5.7305059978e-03	    6.4007749823e-03	1.0
    2.4508998761e-03	   -1.3419523845e-02	1.0
   -1.1283357878e-02	    1.2852730983e-03	1.0
    6.0459771062e-03	   -1.1715443693e-02	1.0
    2.6803789528e-04	   -8.2513353228e-03	1.0
