   -1.3014944225e-02	   -9.0046566226e-03	1.0
   -1.8565067506e-02	   -1.2231796523e-02	1.0
   -1.5307902843e-02	   -1.6624736622e-02	1.0
    5.8530363606e-03	    1.2828470755e-02	1.0
    7.5460472990e-03	   -1.8676320940e-02	1.0
   -1.8491774783e-02	   -1.2637140114e-02	1.0
    7.5066131756e-03	   -1.8835080444e-02	1.0
   -1.8575129767e-02	   -1.2215840510e-02	1.0
   -1.3457748801e-02	   -1.7971060111e-02	1.0
   -9.3054377740e-03	   -1.4528422537e-02	1.0
   -1.8525000132e-02	   -1.8482451281e-02	1.0
   -1.6381270422e-02	   -1.8245404145e-02	1.0
   -1.7179368402e-02	   -1.5730278614e-02	1.0
   -1.8458151362e-02	    7.1998058879e-03	1.0
