   -1.3822052783e-02	   -1.8726357579e-02	1.0
   -1.5028847239e-02	   -1.1154149616e-02	1.0
   -1.2288435028e-02	   -1.7744191428e-02	1.0
    1.8294535486e-02	    2.4296895177e-03	1.0
   -1.3807939574e-02	   -1.8728649186e-02	1.0
   -7.5901819493e-03	   -1.5922434591e-02	1.0
   -1.8513640651e-02	   -1.8033895196e-02	1.0
   -1.4399703544e-02	   -1.8275761097e-02	1.0
   -1.2590136552e-02	   -1.4936474394e-02	1.0
   -1.8353985735e-02	   -1.8485312713e-02	1.0
   -1.8193725344e-02	   -1.8187487958e-02	1.0
   -1.4066544656e-02	   -1.8327644040e-02	1.0
   -1.7529510961e-02	   -1.6581006063e-02	1.0
   -1.5875411646e-02	   -1.6659210627e-02	1.0
    1.7146271389e-02	   -1.8779548651e-02	1.0
   -1.7082131539e-02	   -1.1386430379e-02	1.0
   -1.8678455097e-02	   -1.4177419684e-02	1.0
