    7.6228965689e-03	   -7.1109619888e-03	1.0
    1.1589390759e-03	   -1.6947554179e-02	1.0
    4.1223786194e-03	    4.2340138130e-03	1.0
    4.2445533016e-03	   -1.7418375181e-02	1.0
   -1.2781929566e-03	   -1.7489427959e-02	1.0
   -1.0631633245e-02	   -1.8581244776e-02	1.0
    4.7175166307e-03	   -1.6932648909e-02	1.0
    1.0169441890e-02	   -1.4188068586e-02	1.0
   -1.7052386961e-02	    1.0589628837e-03	1.0
   -1.7898644504e-02	    5.8316572518e-03	1.0
   -8.9010326193e-03	    4.3116819430e-04	1.0
   -1.0127415565e-02	    1.1326914778e-02	1.0
   -1.2013510419e-02	   -1.8835218927e-02	1.0
    8.4614012828e-03	    5.6983670511e-03	1.0
   -8.4140550608e-03	    3.5337694123e-03	1.0
    6.7629877993e-04	    1.0494176863e-02	1.0
   -1.5873439711e-02	   -2.2880719609e-03	1.0
