   -1.2520680497e-05	    8.2192625949e-04	   -2.8951786448e-05	    6.9129566856e-05	    8.3932384430e-04	    1.0244507499e-04	   -1.2158404656e-04	    7.7683823665e-04	    2.9610821196e-04	   -3.2957011273e-04	    4.9641591047e-04	   -3.8349999887e-04	   -2.1594927183e-04	   -4.2984373601e-04	
    3.0322408578e-05	    7.0102059660e-05	   -2.2198727808e-05	   -2.4302555169e-03	    1.2922022608e-04	   -1.1480784759e-04	   -1.9330693955e-03	    2.4913411309e-04	    7.4824532701e-05	   -8.4847200954e-04	    1.8322237950e-04	    1.3537271614e-03	   -4.9641591058e-04	    3.8349999890e-04	
   -8.3898187103e-04	    8.2926089372e-05	   -1.3040134432e-04	   -1.1297554558e-04	   -1.1699904037e-05	    7.9802391715e-04	   -1.4089252925e-04	    1.3801349519e-04	    8.1283142450e-04	    1.1005139241e-04	   -7.4824532740e-05	    8.4847200948e-04	    2.9610821196e-04	   -3.2957011272e-04	
    1.2205995406e-04	    7.7748531124e-04	    1.9314972918e-03	    2.1208700441e-04	    1.4260711618e-04	    1.3647704975e-04	   -2.0685824992e-05	   -2.4132172702e-03	    1.4089252930e-04	   -1.3801349524e-04	   -1.9330693955e-03	    2.4913411310e-04	    1.2158404649e-04	   -7.7683823674e-04	
   -2.7705882031e-04	   -3.3056586978e-04	   -7.8282248664e-05	   -8.4917704762e-04	   -8.1281589635e-04	    9.0976911168e-05	   -1.4260711616e-04	   -1.3647704968e-04	   -1.1699904045e-05	    7.9802391715e-04	   -1.2922022600e-04	    1.1480784758e-04	    8.3932384429e-04	    1.0244507499e-04	
   -4.9767498981e-04	   -3.8284119112e-04	   -1.4880440508e-04	    1.3489769630e-03	    7.8282248610e-05	    8.4917704767e-04	    1.9314972918e-03	    2.1208700436e-04	    1.3040134439e-04	    1.1297554561e-04	   -2.2198727844e-05	   -2.4302555169e-03	    2.8951786522e-05	   -6.9129566946e-05	
    2.1952743273e-04	   -4.1560674638e-04	    4.9767498978e-04	    3.8284119108e-04	   -2.7705882031e-04	   -3.3056586977e-04	   -1.2205995412e-04	   -7.7748531123e-04	   -8.3898187103e-04	    8.2926089364e-05	   -3.0322408577e-05	   -7.0102059603e-05	   -1.2520680504e-05	    8.2192625948e-04	
