    8.5986986294e-03	    3.6513996377e-03	1.0
    5.3455411465e-03	    6.0590833498e-04	1.0
    8.8271252584e-03	    6.7646946195e-03	1.0
    1.3673454400e-02	   -1.6902216378e-02	1.0
    3.3502118151e-03	    1.3490217304e-02	1.0
   -1.2577314200e-02	    1.8360492375e-02	1.0
   -1.8299284346e-02	   -8.5777088442e-03	1.0
   -1.7512567269e-02	   -5.2952537731e-03	1.0
    2.6744534601e-03	   -1.4609902546e-02	1.0
   -1.6368967076e-02	   -1.7616433883e-02	1.0
   -1.8207722491e-02	   -1.6082153063e-02	1.0
   -1.8444610709e-02	   -1.3905376606e-02	1.0
   -1.8587139851e-02	   -1.5180038777e-02	1.0
    2.3231510195e-03	   -1.7864570583e-02	1.0
    1.9160441325e-03	    1.2576778696e-02	1.0
   -1.4453190441e-02	    2.5201412341e-03	1.0
   -1.7611390582e-02	    5.5273439214e-03	1.0
    4.4649851456e-03	   -1.7566970588e-02	1.0
   -1.8552321020e-02	   -1.8034590934e-02	1.0
   -1.7556748860e-02	   -1.6624334430e-02	1.0
    3.6094109159e-04	    2.1156636378e-04	0.0
    6.4386849775e-04	    5.2182009203e-04	0.0
    6.5889654737e-04	   -3.9063882991e-05	0.0
