   -1.6872910742e-02	   -1.3131748478e-02	1.0
   -1.2708066190e-02	   -1.8647250220e-02	1.0
    9.6371382801e-03	   -1.1941404259e-02	1.0
   -1.3487613511e-02	   -4.9226302166e-03	1.0
   -1.5614616190e-02	   -1.7805975356e-02	1.0
   -1.6951143717e-02	    8.8972991940e-03	1.0
    7.5683355571e-03	   -1.3493914952e-02	1.0
   -8.9343315817e-03	    7.7762515973e-03	1.0
    2.3368722967e-03	   -1.4695195475e-02	1.0
   -1.7411348911e-02	   -1.0578634190e-02	1.0
    5.2558816282e-03	   -1.7841065785e-02	1.0
    1.8159213842e-03	   -1.7919563398e-02	1.0
   -1.4177382636e-02	   -1.8352262162e-02	1.0
   -1.4839051216e-02	   -9.7998786494e-03	1.0
   -1.0081806955e-02	    7.5717876811e-04	1.0
   -1.7262662722e-02	   -1.6450820029e-02	1.0
   -1.8061298562e-02	    1.2626229848e-03	1.0
   -1.2534584480e-02	    3.7830096215e-03	1.0
    1.7486156801e-03	    1.1280238818e-02	1.0
   -1.1723792023e-02	    1.0571876886e-03	1.0
