   -1.3050347612e-02	    7.1186994057e-03	1.0
    4.2038476794e-03	   -1.5690487583e-02	1.0
   -1.7660824862e-02	    1.7386998842e-02	1.0
   -1.7909921964e-02	    5.0684925286e-03	1.0
    2.5517676147e-03	   -1.7645967985e-02	1.0
    5.1625077583e-03	   -9.6132407566e-03	1.0
   -1.5724532699e-02	   -1.0192153876e-02	1.0
   -1.5623551800e-02	   -1.7240689069e-02	1.0
   -1.3483334944e-02	   -1.3158524088e-02	1.0
    7.0073558788e-03	   -2.3195677981e-04	1.0
    2.4611415794e-04	   -1.7825382558e-02	1.0
    3.9242671871e-03	   -1.7954621478e-02	1.0
    8.1025764222e-03	    2.3613839332e-03	1.0
   -1.8469801813e-02	    1.1661237713e-02	1.0
   -1.2663248674e-02	   -1.5807523236e-02	1.0
   -1.8202072695e-02	    2.4205621491e-03	1.0
   -1.3190084927e-02	   -1.3370318749e-02	1.0
   -8.3383616166e-03	    6.7768599262e-03	1.0
   -1.6817240316e-02	   -1.6578906107e-02	1.0
    4.3185203143e-03	    9.5591264980e-03	1.0
   -1.8304164533e-02	   -1.7621476564e-02	0.0
   -1.5414965753e-02	   -1.8032593030e-02	0.0
   -1.7044258586e-02	    1.9702824318e-03	0.0
   -1.6154265670e-02	    6.3687667583e-03	0.0
    1.9195084862e-03	   -1.5095570144e-02	0.0
   -1.1682436079e-02	    3.5108561974e-03	0.0
    3.7577419875e-03	    1.0471758610e-02	0.0
    5.2854841217e-03	    3.3209989720e-03	0.0
   -1.6124227722e-02	   -1.7170298544e-02	0.0
