    4.1087319678e-03	   -6.2308540298e-03	1.0
   -1.5247623801e-02	   -1.7429139144e-02	1.0
   -1.2684045518e-02	   -1.7577987621e-02	1.0
    1.3777550904e-02	    1.1308677135e-02	1.0
    8.7535156209e-04	   -5.0876368442e-03	1.0
   -1.7563557222e-02	    2.4569715107e-03	1.0
   -1.7172558423e-02	   -5.0435509255e-03	1.0
   -1.6223004744e-02	    1.0114569328e-02	1.0
    5.4902274515e-04	   -1.1333337160e-02	1.0
   -1.7821006734e-02	   -1.7397733501e-02	1.0
   -1.0308001869e-02	   -1.6925736299e-02	1.0
    7.4881682425e-03	   -5.2939871209e-04	1.0
   -1.4318954521e-02	    1.3829388359e-02	1.0
    1.1700798344e-02	   -8.7811638529e-03	1.0
   -1.8518294540e-02	   -3.8182477605e-03	1.0
