   -1.7625503098e-02	    2.9036519188e-04	1.0
   -1.3469366369e-02	   -1.6622223488e-02	1.0
   -1.7969785635e-02	   -1.6230529017e-02	1.0
   -1.6790502100e-02	   -1.7497190533e-02	1.0
   -1.5783643721e-02	   -1.7119888441e-02	1.0
   -1.8240682804e-02	    9.2822564094e-03	1.0
   -1.7822523391e-02	   -1.6448138975e-02	1.0
   -1.4383783476e-02	   -1.8311651645e-02	1.0
   -1.8628659433e-02	   -1.2357366213e-02	1.0
   -1.6060931419e-02	   -1.8161605667e-02	1.0
   -1.6729338546e-02	   -1.6233146858e-02	1.0
   -1.7156599863e-02	    4.0783018869e-03	1.0
   -1.8638413128e-02	   -1.5463118911e-02	1.0
   -1.8630960803e-02	    5.8120043611e-03	1.0
   -1.5604612570e-02	   -1.6003293971e-02	1.0
