    3.1559425534e-03	    3.0376221451e-03	1.0
   -1.8450636156e-02	   -8.9358799746e-03	1.0
    6.8309585401e-03	   -1.2305431614e-02	1.0
    9.3127560886e-04	   -1.6410240418e-02	1.0
    8.8375877242e-03	   -1.7045409506e-02	1.0
    1.5298696088e-02	    1.0621899366e-02	1.0
    7.2208712613e-03	   -1.2950958251e-02	1.0
   -1.5477679981e-02	   -1.0360956563e-02	1.0
   -1.5602757659e-02	   -1.8714947097e-02	1.0
   -1.8621414730e-02	   -1.6892938650e-02	1.0
   -1.2860019031e-02	   -1.7729812847e-02	1.0
    6.3982073729e-03	   -1.7993367316e-02	1.0
    2.4248803962e-03	   -1.1612487466e-02	1.0
   -1.0771370165e-02	   -1.8258855718e-02	1.0
   -1.1983813427e-02	    1.0991729319e-03	1.0
   -1.8011292446e-02	   -1.3429289316e-02	1.0
    1.5828431780e-03	   -1.8692435797e-02	1.0
   -1.5758597979e-02	   -1.5717408189e-02	1.0
   -1.5769864543e-02	    5.8698544522e-04	1.0
   -1.6712759859e-02	   -8.0268992009e-03	1.0
    6.0665875000e-04	    1.3013430185e-05	0.0
    5.0649874454e-05	    4.8324221734e-04	0.0
