    2.1843317953e-03	    1.5876357080e-02	1.0
   -1.6958796649e-02	   -1.3081408331e-02	1.0
   -4.0609705030e-03	    6.9939849520e-04	1.0
   -3.1054942197e-03	    6.3621574734e-03	1.0
   -1.8053836066e-02	   -9.7774035911e-03	1.0
   -1.2712972805e-02	    2.7684028003e-03	1.0
   -1.0954881150e-02	   -1.8403108418e-02	1.0
    1.5452776148e-03	    7.2841390979e-03	1.0
    4.1641190167e-03	    2.4758775214e-03	1.0
   -1.5871138367e-02	   -7.4548332401e-04	1.0
    1.5570247783e-03	    3.7963762547e-03	1.0
   -7.9226917045e-03	    3.0500503649e-03	1.0
   -1.7527865202e-02	   -3.3946488723e-03	1.0
    6.6343599246e-03	   -6.5029270418e-03	1.0
   -1.8013566506e-02	    5.0867720633e-03	1.0
    1.5451002480e-03	   -8.6380243924e-03	1.0
   -1.8585944620e-02	   -1.8152584808e-03	1.0
   -2.7785401508e-03	    3.8098216417e-03	1.0
   -1.0895167573e-02	    3.9978294320e-03	1.0
    5.8425850862e-03	   -1.6780525086e-02	1.0
    1.7946470865e-03	   -1.4588459392e-02	0.0
   -1.6458796270e-02	   -1.7084401437e-02	0.0
