   -1.4328304568e-02	   -1.4618504905e-02	1.0
   -1.5593998311e-02	   -1.4732391261e-02	1.0
   -1.7652533500e-02	    8.3485560720e-04	1.0
    8.3140959493e-03	   -1.6639018729e-02	1.0
    5.0638667829e-03	   -1.6673359888e-02	1.0
    6.0453174199e-03	    5.6573696024e-03	1.0
   -1.6479235483e-02	    1.9093592974e-03	1.0
    2.3590691772e-03	   -1.1578464468e-02	1.0
    4.9392568145e-03	   -7.6549183324e-03	1.0
    2.0658570008e-04	    2.3511788989e-03	1.0
   -1.7309008076e-02	   -1.7916863938e-02	1.0
    1.0637483437e-02	   -1.7311275226e-02	1.0
   -1.7818763613e-02	    2.2605090789e-03	1.0
   -1.4605021112e-02	    1.8077041639e-03	1.0
    1.7761826969e-02	    2.3869036452e-03	1.0
    1.2232941753e-05	   -1.7665011030e-02	1.0
   -1.8010672268e-02	    1.1478376683e-02	1.0
    1.3046607463e-02	   -1.6973865756e-02	1.0
    1.7764360647e-02	   -1.5679991367e-02	1.0
   -1.6539526663e-02	   -1.6746660465e-02	1.0
    8.1953259861e-04	   -1.3468960527e-04	0.0
    4.0214768527e-03	    2.4476434560e-03	0.0
    4.3935312066e-04	   -5.4299694201e-04	0.0
   -2.1087561594e-04	    5.4102178758e-04	0.0
   -6.0171072166e-04	    2.7906321318e-04	0.0
    1.8221044455e-04	    7.3095926878e-04	0.0
   -1.4959580211e-02	    2.8601529471e-03	0.0
    5.1834895404e-04	    6.1142868453e-04	0.0
