    1.7437598904e-02	    7.6765521725e-03	1.0
   -1.5044224719e-02	    1.1341044737e-03	1.0
    1.4380637557e-03	   -1.8836515673e-02	1.0
    4.6678929029e-03	   -4.9407877348e-03	1.0
   -1.5320861050e-02	   -1.6486937439e-02	1.0
    1.8831228544e-03	   -1.7009435527e-02	1.0
    2.5804445700e-03	   -1.5447025628e-02	1.0
   -1.7255733781e-02	   -9.2294251463e-03	1.0
    4.5696277877e-03	   -1.7938067367e-02	1.0
   -1.7880584116e-02	    3.5040052692e-03	1.0
   -1.8472313294e-02	    1.0770265543e-02	1.0
   -1.2283168826e-02	   -1.8120745074e-02	1.0
   -1.4709646441e-02	    2.3372674132e-03	1.0
   -1.2123337897e-02	   -1.5329222740e-02	1.0
   -7.6515170902e-03	   -1.5562149171e-02	1.0
   -1.8109405447e-02	   -6.5835045111e-03	1.0
   -1.7922260818e-02	    4.5830215189e-03	1.0
    2.1633291534e-03	   -1.6942037886e-02	1.0
    4.0242753128e-03	   -1.6853618563e-02	1.0
    1.1321149239e-02	   -1.7089697397e-02	1.0
   -1.8203012575e-02	    5.5302839813e-04	0.0
    2.6046362716e-03	    1.4814040630e-03	0.0
   -3.4714143691e-03	   -1.3983200368e-02	0.0
    6.8547002134e-03	   -2.3450004917e-03	0.0
   -1.2860997362e-02	   -1.8508619107e-02	0.0
    1.3561520701e-03	   -1.7373002592e-02	0.0
   -2.4777315110e-03	   -4.1779606431e-03	0.0
