   -1.2215336787e-02	   -1.7620761894e-02	1.0
   -1.8570130587e-02	    9.8273450704e-03	1.0
    2.5922536187e-03	   -6.9876221622e-03	1.0
    4.6944073247e-03	   -5.2814457277e-03	1.0
   -1.8302362106e-02	   -8.8548775415e-03	1.0
    9.0040186030e-03	    1.8112654278e-02	1.0
   -1.2151319123e-02	    5.8294694664e-03	1.0
   -1.2655255917e-02	    1.8597012408e-03	1.0
   -1.6969064249e-02	    9.2555789746e-03	1.0
   -1.5788627519e-02	    5.7855847455e-03	1.0
   -1.7848470096e-02	   -1.8836515673e-02	1.0
    6.1647407799e-03	    6.3421403907e-04	1.0
    5.4041163292e-03	    1.3321875867e-02	1.0
    5.1178987820e-04	   -1.6461723863e-02	1.0
    7.6743235152e-03	    1.3372389880e-03	1.0
   -1.4670993649e-02	   -1.0561450141e-02	1.0
   -1.3957168405e-02	   -1.5982292233e-02	1.0
   -1.4394568221e-02	   -1.8582209271e-02	1.0
    1.8648439141e-03	   -1.7186734903e-02	1.0
   -8.6773920803e-03	    1.2693929331e-02	1.0
    2.0878589164e-03	   -1.8806579936e-02	0.0
    1.8095251528e-02	   -1.8553788534e-02	0.0
    2.3793424098e-03	   -1.6638633922e-02	0.0
   -1.8047245422e-02	   -1.7939086770e-02	0.0
    4.2027165882e-03	    1.8325891013e-03	0.0
   -1.7848498639e-02	   -9.0124016904e-03	0.0
